Date,coef,conf_L,conf_H,MIN-MAX norm,FWD 6M RETURN,DM Equity,EM Equity,KR Equity,US_TRSY,EM_TRSY,COMDTY,GOLD,HY,CREDIT,REIT,CASH,GLOBAL_LR,DM_LR,EM_LR,KOSPI_LR,US_TRSY_LR,EM_TRSY_LR,COMDTY_LR,GOLD_LR,HY_LR,CREDIT_LR,REIT_LR,CASH_LR,Global Equity,DM Equity,EM Equity,KR Equity,US_TRSY_LR,EM_TRSY_LR,COMDTY_LR,GOLD_LR,HY_LR,CREDIT_LR,REIT_LR,CASH_LR,GLOBAL_LR,DM_LR,EM_LR,KOSPI_LR,US_TRSY_LR,EM_TRSY_LR,COMDTY_LR,GOLD_LR,HY_LR,CREDIT_LR,REIT_LR,CASH_LR,G7 CLI,MSCI AC World,CBOE VIX,AAII Sentiment Bullish
2016-06-30,0.873129981,-0.254998341,2.001258303,79.48909011,6.626508509,-14.32637372,-8.693489091,-14.17859998,2.650814084,9.410196024,-3.565625509,21.56153124,5.222537034,3.982871294,1.357079441,-3.420940812,-0.552163813,-1.077453621,4.013296265,-0.588752172,2.183614008,3.662610677,0.080127335,8.584536457,0.922338299,1.463507418,6.267106106,0.130084525,3.11909105,2.029200448,12.65559274,1.076003688,10.45667186,20.68975462,18.80928767,43.98616979,16.73675586,13.20183411,20.54690646,1.622763353,13.54147097,13.15431884,18.87340737,11.89337199,3.362287201,7.340733589,20.04829698,20.10524768,7.609491096,4.980723255,16.40040236,0.198779285,99.40317,461.449837,15.63,22
2016-07-29,1.124768702,0.05987669,2.189660713,82.43598916,5.081135272,-0.247946233,6.936627644,-10.66910745,-4.677094898,7.906185584,-21.60942033,7.355121123,8.122724613,2.944501503,10.61692307,-6.678514624,4.265571313,4.161590027,5.144016298,2.30013369,0.404310819,1.543530801,-10.05713662,1.596128149,2.514790425,1.701806219,4.280535688,0.114231848,24.03526172,22.62973053,36.36591824,10.76192342,7.050674389,24.17380461,9.313463132,37.636143,24.76637404,16.53958355,37.16018681,1.572700001,13.61137699,13.20442293,19.02927725,11.91825103,3.291355946,7.327607785,20.35718837,19.78652741,7.661925761,4.951530844,16.4633925,0.200449649,99.43228,480.047675,11.87,31.25
2016-08-31,0.939608283,-0.151972715,2.031189281,80.26760641,7.504758894,3.480929275,15.36377061,-6.556817794,-7.599407782,7.980306984,-11.14019052,-15.15296403,11.4012237,1.835324758,7.901526474,-7.513701679,0.389356155,0.140475701,2.486572266,0.911633184,-0.551211094,1.781801866,1.753605953,-2.470658437,1.873176897,0.177676603,-3.44141704,0.113397588,26.07736675,24.26787948,41.69437347,12.10408187,4.173778698,23.73517465,16.88317278,11.69289181,27.21695793,15.31982591,32.0769897,1.524306061,13.10241457,12.70555722,18.60551868,10.44285841,3.112449231,7.350046174,20.4070784,19.15388866,7.414824831,4.933755732,16.31186112,0.201471552,99.49296,482.248487,13.42,29.4243
2016-09-30,0.510819139,-0.103890395,1.125528674,75.24612833,8.139926559,0.19157968,4.814386353,-6.112620954,-3.833372947,8.39123169,-0.638181268,-1.973074731,9.589466919,-0.319797182,-5.608108746,-4.501508814,0.656046279,0.577052507,1.308286231,0.447985699,-0.132350265,0.338844748,4.06104029,1.006943057,0.778372482,-0.029456329,-2.082497005,0.111729046,12.95866975,12.14573456,19.4643772,4.891591091,3.592686607,17.85027049,15.37970604,13.36695827,19.00850738,7.94968002,8.076486879,1.475912851,12.18738361,11.90235828,17.17983471,10.04271216,3.037977574,7.017819144,19.85768359,18.53068886,6.939516804,4.689085732,15.28993837,0.202066042,99.59205,482.46835,13.29,24
2016-10-31,-0.141052223,-0.974765224,0.692660778,67.61217162,11.41296057,1.047094687,15.53642021,-2.685285557,-3.571158428,6.48184575,-9.826408038,-5.137237546,6.904153718,-3.504314965,-1.112000795,-4.13310904,-1.683466249,-1.923519058,0.247016968,-1.749247516,-1.106768364,-1.475376668,-1.50851572,-3.893341983,-0.326273363,-1.844682252,-5.794725879,0.111729051,6.56291118,5.051360341,18.83360875,1.562925737,1.589717953,11.10683004,-6.953949996,-2.134792423,11.59046334,1.439855385,2.433132957,1.430857591,11.4803801,11.25976101,16.27263568,9.530290634,3.05988509,6.859131082,19.28379344,18.36224057,6.42436065,4.596238263,14.51481005,0.202147419,99.72235,479.54519,17.06,24.7549
2016-11-30,-0.069072781,-0.907154573,0.769009011,68.45511085,12.84711006,5.564044226,16.13673192,-1.13728285,-5.541252882,1.732194404,-6.956319954,-6.360215772,6.80358619,-4.469843849,-5.223809231,-0.547832202,0.819692097,1.496027185,-4.709477816,-1.237863373,-2.704528136,-4.254874877,2.503372064,-7.668749365,-1.599391423,-2.882142418,-1.359620528,0.115900456,7.790071562,6.748345483,16.97942043,0.167779025,-3.813866063,3.193073094,-6.335013395,-5.690284245,8.326026633,-2.826581518,-4.261237316,1.394145025,11.35872147,11.17059709,16.11628987,9.422287299,3.308085168,7.166452044,19.32134316,18.61737603,6.275192817,4.525995993,14.38067984,0.201356221,99.87151,488.776036,13.33,49.8938
2016-12-30,-0.302705802,-1.705448039,1.100036436,65.71907354,11.16546351,14.45213061,11.79976445,9.22453286,-10.03787218,-1.745336388,5.980521847,-25.66621453,9.205615474,-6.112051252,-5.908235905,-1.192854981,2.179308915,2.401827313,0.305829156,3.81356109,-0.10556692,1.428128491,4.607512981,-2.771261682,1.734041808,0.458018324,4.587431609,0.126746915,13.25301702,13.70690735,9.564486207,8.972405549,-8.39222792,-1.275891278,2.719757896,-28.40188052,9.94943365,-4.837559706,-7.62058631,1.387469804,11.36873576,11.1853935,16.1078462,9.556432506,3.287072748,7.172690877,19.4955768,17.76089596,6.266289134,4.5131897,14.38033442,0.199320482,100.02306,500.345964,14.04,45.5696
2017-01-31,0.223613007,-1.309093041,1.756319055,71.88270525,11.23706503,9.58649338,8.308009893,8.207471585,-7.627740656,-1.258029431,17.49792272,-22.17080324,9.074390484,-5.616990244,-19.2249935,3.224269006,2.720198076,2.409640886,5.327700979,2.008500229,0.225879562,1.425361826,-1.422968606,5.674138146,1.835523967,0.873891713,-0.862256865,0.126746923,10.16227054,10.20300907,9.931855569,8.389138627,-8.749090434,-1.512229227,19.98809392,-20.24586053,8.590900734,-6.493388719,-17.90617142,1.412499954,11.1865967,11.05608721,15.56087877,9.111438944,3.284332387,7.16223731,19.43509672,16.90738825,6.136849943,4.379757497,14.19680968,0.196769265,100.15114,507.909222,11.99,31.5789
2017-02-28,0.502880457,-0.546817976,1.55257889,75.15315974,8.863573029,11.6459819,4.878542178,6.009800676,-6.660523935,-2.898898513,8.946554861,-15.26234502,5.931344256,-5.932768299,-9.639341113,2.981653001,2.812979777,2.790928672,3.010305722,1.157563509,0.492282183,2.054279007,0.232111243,3.468181008,1.233113387,0.727980851,3.44432453,0.124243795,15.00951779,15.50391501,10.97932248,8.880999278,-6.662103881,-0.967274945,16.9451045,-8.368181638,7.310773716,-5.392780221,-4.134688276,1.434192369,11.06243854,10.94281323,15.40281394,8.980648085,3.268001058,7.112261633,19.17661209,16.98049122,6.014199257,4.344932993,14.21738814,0.193949037,100.2491,521.94245,12.92,38.4615
2017-03-31,0.060301072,-1.113827071,1.234429215,69.97018644,9.526766301,14.52912828,11.04683589,12.63924887,-8.121402065,-2.817573475,-1.759637365,-14.55160184,4.069280543,-7.075405608,-7.968790691,0.009917463,1.291213943,1.13844832,2.52422695,3.319829744,-0.045745338,0.346996096,-3.993287004,-0.859850526,0.057871271,-0.021140641,-2.853034273,0.124243777,16.27985312,16.62670664,13.41120392,14.62468737,-6.488894028,-0.950972249,0.836449914,-12.1017688,5.869771294,-5.376148846,-5.67576281,1.459221831,11.06549956,10.94118787,15.36548195,9.081521829,3.228716039,7.110789462,19.20818724,16.78278679,6.014449497,4.3356404,14.18241591,0.19056659,100.32433,526.260237,12.37,30.2181
2017-04-28,0.207284777,-0.950161226,1.36473078,71.69148807,10.01449691,15.78909199,8.645571079,14.92612269,-9.008702155,-1.694102056,-9.843189512,-9.817183404,3.244951659,-5.266417676,-2.957115825,-4.019026792,1.589567759,1.517510954,2.187417252,2.071364665,0.692254656,1.618532442,-2.128686665,1.720267007,1.715926345,1.390689546,-0.239586115,0.120906354,22.82592113,23.50876666,17.29200449,22.26591173,-2.890847988,5.236845971,-0.403891976,-0.874550823,9.954170711,1.094594751,5.434516717,1.477576439,11.0405246,10.91144701,15.38239153,9.078772006,3.183814879,7.106408093,19.20739085,16.81133956,6.036725228,4.356878634,14.15316058,0.186725817,100.3869,532.196289,10.82,38.0488
2017-05-31,0.130025408,-1.598986309,1.859037126,70.78671651,9.727777354,10.75708257,17.89179184,23.28255128,-9.386736034,1.692111118,-23.6938057,-0.540801534,2.103230866,-3.187460953,-7.573663646,-11.34429981,2.253841594,2.169795374,2.929326851,6.243250142,0.650565018,0.825602035,-1.548210026,-0.019742167,1.252744303,1.658332109,-0.555787162,0.11756907,25.69422013,24.85630304,32.56961382,37.22813876,3.819338319,15.3977998,-8.507056156,14.42346357,15.65844216,10.1755438,7.042183448,1.480913667,10.06566944,9.980716815,14.43062799,8.799155519,3.111704637,6.954140761,18.34469037,16.63360606,5.79684864,4.318625712,13.95399124,0.182578083,100.45075,539.001,10.41,32.8571
2017-06-30,-0.156024171,-2.157227076,1.845178734,67.43683763,10.87227922,9.561693666,23.45821213,22.13201386,-8.679142125,0.221800672,-31.61563408,5.865544409,0.548526765,-2.098148501,-8.009779296,-11.38508751,0.497662361,0.423877042,1.065903365,2.012298192,-0.162016525,-0.257030298,-1.940436604,-1.909603763,0.168107429,0.420532866,2.41877816,0.115066126,22.33092702,20.9004025,34.08976224,33.62561296,3.706439111,12.02748222,-21.60295533,16.14677941,12.52657341,10.10057289,2.70487655,1.45755209,9.908556287,9.817004639,14.34937109,8.824272107,3.107323702,6.824053526,18.31588061,16.59463288,5.719320247,4.304957657,13.81672455,0.177916307,100.52093,539.151922,11.18,29.7143
2017-07-31,0.084152886,-1.562080027,1.730385799,70.24951106,13.58745241,8.927720159,22.81235367,18.66735098,-7.791128453,-1.190925272,-22.44204946,-3.68660073,0.24263165,0.187275423,-6.026590954,-9.700037013,2.791799593,2.397069731,5.860729555,0.460073761,0.166576571,0.655265402,4.482778118,2.016165194,1.493596272,1.657183845,0.912809957,0.115066175,22.47413005,20.87526018,35.15581939,30.52876003,3.587833129,10.48728937,-9.791461877,8.830833506,11.84271801,11.66715715,6.255010192,1.434190595,9.942891899,9.837191127,14.54202914,8.813685149,3.080697434,6.636761556,18.19159931,16.60932024,5.70835279,4.279945047,13.8068841,0.17249088,100.59555,548.395386,10.26,34.4595
2017-08-31,-0.091031102,-1.687686959,1.505624754,68.19796061,8.899773827,5.985237636,24.34535308,15.10863202,-5.559206297,-0.188519665,-20.78707129,-0.331472065,0.54075382,1.622740729,-11.57038775,-9.166060218,0.439487779,0.198652072,2.241838021,-1.656324672,1.076712989,1.712983062,-0.779882735,3.427622015,0.623754711,0.811178886,-0.797727291,0.115900442,17.72714606,15.69070699,33.61888399,24.90098367,4.756694742,9.804697479,-11.81544983,8.74971552,10.62400066,11.83355322,-2.22909345,1.417503889,9.927177188,9.815913988,14.56086852,8.861489642,3.110165358,6.654930682,17.87742119,16.67380923,5.66593136,4.264589984,13.81647033,0.169817927,100.68159,549.296765,10.59,28.0992
2017-09-29,0.235255258,-0.858755263,1.329265779,72.01904571,4.853508974,7.204330972,16.00473634,10.58030039,-6.042922422,-0.907912195,-9.959561213,-6.215377066,2.116407106,1.952318695,-7.660219359,-7.07210124,1.954407215,2.263941363,-0.378367736,1.39474152,-0.860804953,-0.012443228,3.267613704,-2.208309867,0.681127064,-0.247597978,0.266407474,0.115066139,19.0535326,17.94169307,27.81369462,21.05080722,3.126575512,9.085818832,2.706351584,6.052796838,11.87051225,11.38063855,4.009790042,1.399148614,9.886025868,9.799641485,14.35467753,8.665319246,3.135118103,6.638687378,17.99733583,16.30666631,5.620109152,4.235292964,13.76404725,0.167073576,100.77108,559.943303,9.51,33.3333
2017-10-31,0.553705821,-0.744492141,1.851903782,75.74836709,3.775173645,7.373171645,16.44922809,16.70313131,-6.147744015,-3.379554709,-1.470169695,-14.33262697,0.160436414,0.497327485,-11.23749642,-4.615703129,2.077298368,1.89772304,3.451796636,5.25051653,-0.121106178,0.179033268,3.746997088,-1.014402119,0.370330938,0.07203483,-1.095307426,0.115066176,20.02899382,18.70211724,30.34245338,27.40911095,1.499853844,6.206820485,14.45771909,0.583458586,9.179321436,8.743329118,2.29834742,1.387468257,9.876910925,9.782900008,14.41402288,8.657815287,3.134337535,6.63579492,18.08865193,16.26132199,5.6109002,4.215062627,13.76858728,0.164481679,100.85468,574.626885,10.18,39.6396
2017-11-30,0.879143015,0.02599204,1.732293989,79.55950775,2.000477368,8.624454988,10.7028311,1.964806289,-4.351740083,-3.32098699,2.876175753,-13.62448192,0.284838475,1.309150915,-4.184226415,-0.280822119,1.967122038,2.199060711,0.204931465,-1.88236879,-0.137674508,-0.267424736,1.372611084,0.788131199,0.030837444,0.556906654,3.02836018,0.116734709,19.45555471,18.76064792,24.89366261,11.15787308,-0.076625208,4.020766941,20.29936131,2.19920532,6.735507717,6.540478208,9.466642105,1.385799536,9.886647082,9.797203915,14.40923917,8.724424949,3.130395494,6.61860959,18.08594932,16.26656579,5.605026277,4.218059732,13.79504674,0.163309165,100.92408,581.118482,11.28,35.493
2017-12-29,1.298725932,0.25696476,2.340487103,84.47317325,-0.14240854,8.200306072,11.6421698,-1.589541005,-2.943679572,-2.551414437,9.361202857,-13.08844131,0.34696039,2.061059288,-12.90643793,1.467815845,1.642164224,1.376995154,3.627439247,1.074436569,0.30836457,0.628245716,4.317833215,0.840079614,0.461424145,0.800056984,0.027406217,0.136760123,21.74455844,20.66688414,30.01673438,9.282149837,0.864136981,5.791318969,32.81590095,7.698572073,7.32214115,7.299526444,4.68389822,1.429187529,9.872106811,9.789641769,14.33870509,8.561601896,3.122521857,6.614341603,18.25033371,16.19625544,5.561346039,4.224101928,13.73486066,0.160815484,100.97705,587.875705,11.04,52.6455
2018-01-31,1.353835977,-0.029368405,2.737040359,85.11855779,-2.645048687,13.65168863,15.05554331,5.249536652,-5.776314418,-4.093366476,6.64693453,-9.509187731,-0.093649967,0.152963528,-23.26021415,1.976066093,5.506972789,5.169355387,7.996092595,3.932678553,-1.367754809,-0.195748117,3.362046065,4.101407522,1.187644659,0.580517396,-4.043762999,0.138429071,27.17490483,26.21145546,34.28746045,16.22735942,-2.20452578,4.089291929,30.57443684,11.86905673,6.710237925,5.146193547,-5.22924769,1.475913321,9.954960894,9.804288553,14.73261845,8.635798365,3.165391125,6.571172804,18.20097447,16.31798577,5.55275511,4.21532731,13.84554594,0.157684521,101.0128,611.76898,13.54,45.4545
2018-02-28,0.808343398,-0.691926514,2.30861331,78.73038525,2.435370666,12.42197024,11.3832143,4.247298239,-5.334901061,-5.561388899,13.76373206,-9.074105046,1.234209315,-0.535862293,-27.04587223,4.501705367,-4.248190807,-4.181071001,-4.742945753,-5.572272653,-0.75620501,-1.978848997,-3.396666883,-2.042956628,-1.403399585,-1.843991461,-7.4767307,0.137594569,17.79954765,17.45200931,20.31789291,8.395463458,-5.870361778,-3.294372188,25.34086855,0.927899444,2.655929332,-0.164147148,-18.58725451,1.519301576,10.21317065,10.06687954,14.8973013,8.975915166,3.181810891,6.64875011,18.16628066,16.21768802,5.603035262,4.304076336,14.30836733,0.15470251,101.03167,588.960018,19.85,39.32
2018-03-30,0.8213199,-0.235910211,1.87855001,78.8823509,5.005846523,3.430740782,8.224006433,3.18237776,-1.822167276,-4.881791902,11.32826467,-3.983654724,-0.520122044,0.737739801,-20.21708845,4.521694951,-2.091857638,-2.126278046,-1.84685141,0.925295601,0.938613684,0.376234567,2.197275706,0.454253724,-0.144555387,0.42916344,3.805232711,0.137594537,9.707017949,8.67157049,17.38092556,7.456571621,-2.271524505,-2.517016597,23.20019255,6.253026625,1.004564429,1.189375688,-11.50960403,1.564358371,10.2858476,10.13330472,14.90134872,8.95637494,3.205204062,6.63155783,18.20701409,16.21601578,5.608705672,4.302210376,14.35413841,0.151607831,101.01943,573.91801,19.97,#N/A
2018-04-30,0.962560357,0.055008999,1.870111715,80.53639432,-3.758781958,3.208387497,0.917625573,-0.404191567,-1.104119696,-6.517058624,13.54514587,-2.894026933,0.117193671,0.324551001,-14.30105273,7.107545935,0.998963038,1.196987787,-0.426600532,2.803178955,-0.813264314,-1.473853869,4.914327996,-0.80772514,-0.228130039,-1.143303644,1.467641633,0.137594576,7.55034729,7.270099984,9.624131224,2.561896471,-3.655840776,-5.822790873,25.53485437,6.666380583,-0.192357527,-1.241301262,-6.383705914,1.609415171,10.24321059,10.07999809,14.90545462,8.941758352,3.20932913,6.58157359,18.31636057,15.79256976,5.538710209,4.233544194,14.08560075,0.148316216,100.98092,583.861192,15.93,36.9085
2018-05-31,0.869515643,-0.055604937,1.794636223,79.44676321,-2.447650805,2.100360462,-4.360719582,-2.492913972,2.284213941,-6.385451194,16.30867876,-3.102892999,-1.536158315,-0.847961813,-10.08771925,8.120563964,0.192425761,0.696994432,-3.583718261,-3.741274067,0.89376832,-1.090405558,1.43689657,-0.59957026,-1.517652651,-0.766884018,3.899156134,0.137594576,4.000954737,4.265967427,2.046831772,-1.155914084,-1.592955121,-7.468752516,25.66342534,3.890977665,-3.289337717,-3.888882607,-4.642114006,1.651134904,10.23745514,10.07558795,14.95410212,9.122635484,3.125999322,6.339130405,18.34356987,15.62840777,5.568726692,4.08773966,13.84780103,0.144730362,100.92424,587.040804,15.43,38.5621
2018-06-29,0.531825077,-0.613123358,1.676773513,75.49212536,-9.202279118,3.56759853,-14.04064137,-8.234288175,3.571955361,-6.487786966,17.3307274,-6.489225206,-0.599954755,-1.167435573,3.594745312,8.954305445,-0.500721684,-0.008451106,-4.177536615,-3.843814722,0.020690559,-1.009656759,1.34611146,-4.296771752,-0.45176404,-0.484898133,4.152961981,0.137594591,-0.28481708,1.495074907,-13.56311995,-10.99241667,-2.168303142,-10.74455747,19.71998183,-6.382725067,-5.115714087,-6.458792842,3.60899752,1.652803841,10.11700181,9.974011093,14.76890541,8.684856261,3.077505013,5.866933467,18.36357045,14.07126761,5.379952233,3.921581859,13.89781221,0.141872289,100.85173,586.065022,16.09,28.4483
2018-07-31,-0.200886795,-1.747695462,1.345921872,66.91145893,-4.573722103,3.5167842,-17.89870134,-15.60965914,4.527661957,-0.906934491,13.64679086,-12.48915287,1.043314846,-1.453063014,19.76481449,5.858144505,3.004332642,3.102977538,2.253316432,-1.335903435,-0.419243397,2.039937332,-3.594615087,-2.387424228,1.641037212,0.604269879,0.548634518,0.137594567,-5.290097374,-2.637680792,-25.04867228,-21.52958064,-0.271280318,-6.273186567,5.806659524,-19.36038857,-4.208928983,-6.411287876,12.79379255,1.651134832,10.01036171,9.833063775,14.78862066,8.665523161,3.085369293,5.909396633,18.22418949,13.40109673,5.341871789,3.878266538,13.89782546,0.138771419,100.76113,602.800864,12.83,31.5217
2018-08-31,0.344614052,-1.677156719,2.366384822,73.29972829,-2.716062871,7.787616186,-23.25772696,-8.125958585,4.556758878,-5.353265315,11.34572122,-19.99739,-2.472294106,-0.76743414,31.82458836,4.459384455,0.832228546,1.283350934,-2.720352245,1.196238299,0.76208278,-1.94072968,1.071744857,-1.526810216,-1.038981852,0.2153808,2.933108597,0.137594558,4.870741332,8.291163079,-21.00348526,-7.992558739,2.765295262,-6.196947933,14.743483,-18.32809574,-3.480093516,-2.292543353,33.61347115,1.651134809,9.927662534,9.745831379,14.8259922,8.67173981,3.08617691,5.836444908,18.14425529,13.12859351,5.360211304,3.859083302,13.47561513,0.13567032,100.64668,608.38544,12.86,43.4959
2018-09-28,0.3351506,-1.46346313,2.13376433,73.18890338,-1.873775574,13.7067257,-20.03360203,-7.468211928,1.135402165,-2.215119374,15.1104166,-22.95687435,0.906619925,-2.068678052,19.10977899,4.77354235,0.47861822,0.601614583,-0.500875997,1.038055405,-0.938135502,1.752445507,3.853515031,-1.272143364,1.360679881,-0.406205789,-2.763038825,0.137594618,10.01169305,13.74694834,-18.31153443,-7.767039132,-0.988203111,-3.444526054,18.05596165,-21.78088992,-0.46962298,-3.963281811,20.47692807,1.651134971,9.73677014,9.568759079,14.58693588,8.557124786,3.112473719,5.780523832,18.23746627,12.95756935,5.342403701,3.795753164,13.52795368,0.132314637,100.50026,610.476253,12.12,36.2205
2018-10-31,-0.891258069,-2.905114866,1.122598728,58.82663618,9.257475801,6.363474201,-21.11391054,-31.32987019,3.605543082,1.310830085,13.71240223,-2.816342653,2.225456875,-0.446050448,25.57733055,2.911136806,-7.765665443,-7.601128206,-9.102820552,-14.35781379,-0.478894592,-2.256027226,-6.02102039,2.306321524,-1.837418459,-1.670596279,-2.581925188,0.137594582,-7.517563915,-3.849283648,-35.66397447,-42.08902463,-0.319463666,-5.008872767,-3.814735118,-15.55279659,-3.688199819,-5.017867081,12.37779443,1.651134983,10.34090434,10.17376157,15.0402601,10.78682372,3.11884524,5.805716964,18.38056468,13.0053725,5.350129326,3.84457206,13.52495508,0.128684457,100.32325,567.812532,21.23,27.9693
2018-11-30,-1.310536187,-2.755499099,0.134426725,53.91654014,1.720649394,6.865694039,-4.169687607,-17.42368737,0.183333719,0.262738614,-9.27211809,-0.766667917,0.899052842,-2.772986546,27.95357238,-1.759244068,1.503556914,1.186523264,4.043428694,3.257124087,0.883675896,-0.394166849,-11.96954109,0.213771921,-0.958691641,-0.375830029,4.735081589,0.141767056,-4.89530161,-2.870225985,-20.40968056,-28.09222832,-0.339648513,-3.616395349,-30.62761045,-13.92611223,-2.570277799,-4.235759101,14.04964534,1.659479944,10.34182179,10.16238704,15.12529688,10.87402015,3.132487461,5.693387164,19.0286606,12.77469514,5.380688189,3.849591141,13.34277005,0.12478246,100.13188,574.526127,18.07,33.8816
2018-12-31,-2.092487667,-3.42873082,-0.756244515,44.75923688,15.36385274,-4.987676815,5.428046801,-8.697845378,1.582989122,4.223098864,-18.26730483,22.34327616,-0.926135405,-1.725715593,8.112500201,-7.085233134,-7.255349997,-7.863430038,-2.603150708,-1.011903842,2.128733808,1.450721385,-8.068829911,4.92378797,-0.752966297,1.229431231,-8.986895284,0.158458701,-18.40455824,-18.58018385,-17.26090875,-22.42840656,3.876437984,1.304360939,-49.45749319,4.515007213,-3.172682313,-0.807100373,-12.23006919,1.701208164,10.89737511,10.8155122,15.16270558,10.88148829,3.22361279,5.714517214,19.22544532,12.83978311,5.393277081,3.880645882,14.04136747,0.120611259,99.94066,532.098082,25.42,31.5476
2019-01-31,-0.836236184,-2.027857917,0.355385549,59.4709883,8.058926553,-8.167297751,0.058200473,-2.630321207,0.586570145,3.118273063,-16.28351503,19.08309429,-0.841593855,-1.878328355,12.83825535,-5.88333712,7.632889657,7.530732257,8.393472537,7.720090604,0.469653392,4.323247739,8.607517957,3.401230916,4.295857286,2.267764225,10.80520749,0.16096279,-9.147444206,-9.724674412,-4.980596541,-4.316418485,5.654231563,5.870981754,-25.0532271,16.0923175,2.136957836,2.519888319,8.283076752,1.747944609,11.17627011,11.10423379,15.26743604,11.25816234,3.18178532,5.950085439,19.72899262,12.81834299,5.680014609,3.982330378,14.68910849,0.116119948,99.77186,570.061892,16.57,37.659
2019-02-28,-0.708907105,-1.849176631,0.43136242,60.96211788,3.021471062,-6.554244257,3.595220382,-7.685358387,-2.242359961,7.028658443,-13.84003025,19.331891,2.860995328,-2.839987672,6.57202013,-6.226804755,2.689887779,3.019538796,0.218957574,-0.427608804,-0.271446201,0.620623729,3.742441529,-0.310324197,1.378892588,0.187688477,0.960320408,0.155120177,-5.432125741,-6.252298688,0.898023095,-7.56411269,3.587173602,10.99368857,-19.71183376,18.52528954,6.972706715,2.464503672,4.337500375,1.782995848,11.05646204,10.98420077,15.21485784,11.2391,3.186863216,5.81697289,19.6930274,12.54794166,5.61006107,3.927499351,14.56219471,0.111330435,99.63192,586.574499,14.78,39.32
2019-03-29,-0.80852697,-2.255625993,0.638572053,59.79548628,3.829610499,-5.792706871,5.907310509,-15.17184053,1.908683619,5.09613878,-18.2640235,17.57213641,-0.274452821,-0.261922919,17.35635183,-8.075674501,1.320905516,1.381353167,0.864024018,-2.342471989,1.891012124,1.441837542,1.596382104,-1.816806202,0.461774358,1.613197585,2.838875603,0.157624095,-3.747551148,-4.69282152,3.627823124,-14.32516748,9.245468855,10.37247264,-24.22609961,17.43596386,5.174895669,6.50331042,15.54132923,1.823054803,11.06173271,10.98879783,15.16846389,11.30197513,3.274893262,5.823294803,19.72315268,12.5175754,5.609307347,3.981798436,14.59400589,0.106236975,99.51634,594.391464,13.71,33.2
2019-04-30,0.171098515,-0.958849148,1.301046177,71.2677168,3.188672854,4.900985372,12.65517209,7.460957235,-1.695785564,3.347499279,-20.73349691,-2.135591525,-1.211747376,-0.701350539,7.048809509,-8.935451577,3.365585932,3.533912775,2.10176451,2.896998989,-0.277706712,0.119219975,2.809331606,-1.016418728,0.840345464,0.456392384,-0.192869453,0.158458722,18.5149516,17.57726044,26.03699325,20.18445809,9.647844616,15.12296704,-6.565395617,10.79048336,10.53042351,10.75728775,20.3194407,1.864783082,11.130941,11.06545326,15.1890781,11.34146842,3.276695463,5.800607406,19.78456005,12.52542978,5.606000955,3.948870235,14.53921878,0.100773552,99.41124,614.902641,13.12,33.5227
2019-05-31,-0.42652768,-1.120978185,0.267922824,64.26901619,11.68091539,-3.179896042,-1.982417222,-8.066878879,2.433073235,7.927841235,-2.754173339,6.190100094,1.21889552,3.010286835,4.817734736,-9.614566174,-6.033269493,-5.855945859,-7.505107216,-7.628458984,2.322871453,0.572219877,-8.570442768,1.027997493,-1.044415395,0.680706671,-0.341421271,0.153450965,3.441298788,3.492322197,2.939921429,-1.586708052,12.52623573,17.05574049,0.232801036,12.4189345,10.35897601,12.87036114,10.16643498,1.8881509,11.49513028,11.41989619,15.5225129,11.87015398,3.399445436,5.662518336,20.060001,12.45941566,5.633959281,3.945923884,14.52290229,0.094725382,99.31216,577.412374,18.71,24.7934
2019-06-28,0.970551274,0.14154095,1.799561598,80.62997461,8.793366237,11.58398799,-3.96184064,-11.31834928,-2.323843491,5.416459242,-3.64465267,-2.199087756,3.41158778,2.741206637,7.620620085,-7.326087892,6.387853349,6.424238531,6.129791868,4.517987861,0.918621001,2.998521881,4.335093507,8.39449175,3.129939512,2.716999155,1.348827899,0.153450961,30.72770548,32.06765933,20.40580658,9.473075356,10.10601012,20.15134149,25.04064787,19.36034206,18.12478763,15.84549699,30.83788135,1.878135419,11.78008996,11.70977998,15.71160449,12.0268712,3.411591152,5.786559585,20.1602652,12.8181794,5.764219292,4.10649184,14.52631321,0.08808792,99.21806,609.528751,15.08,29.589
2019-07-31,-0.108320616,-1.258250668,1.041609437,67.99548601,7.382618722,10.58749744,-5.734375567,-23.5937456,0.569029021,5.690052575,0.844553675,7.827116593,2.275727167,3.161478846,5.24203477,-6.869368919,0.32796347,0.524268932,-1.161532771,-5.106457177,-0.117961721,1.144296026,-0.212007797,1.307945529,0.427395554,0.0698803,1.585845928,0.148443392,16.11785311,18.05473268,1.295795967,-16.18002021,8.930779889,13.79343806,7.401596362,15.17377129,10.38786416,11.44972914,12.39915823,1.853096622,11.7543027,11.66869718,15.70360514,12.16269233,3.410660466,5.7958517,20.07146111,12.78187911,5.715059049,4.089206932,14.53160363,0.080595631,99.13681,614.451687,16.12,31.7416
